151,151
2022-06-05 04:06:00,0.275,-0.07248529411764709,-0.07091711739588355
2022-06-05 04:07:00,0.277,-0.07207058823529414,-0.07020938453163816
2022-06-05 04:08:00,0.28,-0.07425588235294119,-0.06978497659317141
2022-06-05 04:09:00,0.286,-0.07861764705882357,-0.06973525825576991
2022-06-05 04:10:00,0.288,-0.07731764705882355,-0.06934868276658099
2022-06-05 04:11:00,0.295,-0.07958529411764707,-0.06940565617225986
2022-06-05 04:12:00,0.302,-0.08141176470588239,-0.06954725016632418
2022-06-05 04:13:00,0.299,-0.0805970588235294,-0.0695519113149361
2022-06-05 04:14:00,0.3,-0.08010588235294112,-0.06963372144512375
2022-06-05 04:15:00,0.307,-0.0781382352941176,-0.06960451365723369
2022-06-05 04:16:00,0.31,-0.07448529411764701,-0.06919968824404937
2022-06-05 04:17:00,0.309,-0.07120882352941171,-0.06868222014290354
2022-06-05 04:18:00,0.31,-0.0641676470588235,-0.06754665957207916
2022-06-05 04:19:00,0.312,-0.05757647058823525,-0.06623499182329008
2022-06-05 04:20:00,0.315,-0.053658823529411724,-0.0650079852045993
2022-06-05 04:21:00,0.316,-0.050435294117647037,-0.06360262800796307
2022-06-05 04:22:00,0.323,-0.04928235294117645,-0.06227124275303662
2022-06-05 04:23:00,0.324,-0.04924999999999999,-0.06099528406032521
2022-06-05 04:24:00,0.328,-0.04993823529411766,-0.0598757659195914
2022-06-05 04:25:00,0.335,-0.0504794117647059,-0.05869996904432821
2022-06-05 04:26:00,0.336,-0.051397058823529435,-0.05767937932142671
2022-06-05 04:27:00,0.343,-0.05309705882352944,-0.05678361083873992
2022-06-05 04:28:00,0.344,-0.05582647058823527,-0.05605325978894966
2022-06-05 04:29:00,0.35,-0.053700000000000046,-0.05484380782820334
2022-06-05 04:30:00,0.352,-0.05159117647058825,-0.05361484389481
2022-06-05 04:31:00,0.354,-0.048464705882352944,-0.052210049722146074
2022-06-05 04:32:00,0.36,-0.04304117647058823,-0.05048405080419987
2022-06-05 04:33:00,0.362,-0.03903529411764704,-0.04863034035466582
2022-06-05 04:34:00,0.366,-0.035282352941176494,-0.04700713094122533
2022-06-05 04:35:00,0.373,-0.03206470588235294,-0.04541577614706423
2022-06-05 04:36:00,0.375,-0.03158823529411766,-0.043992396931321225
2022-06-05 04:37:00,0.381,-0.03285882352941179,-0.042652454296959214
2022-06-05 04:38:00,0.385,-0.03351176470588235,-0.04119348430301857
2022-06-05 04:39:00,0.388,-0.03614117647058823,-0.039942897469970415
2022-06-05 04:40:00,0.392,-0.03950588235294119,-0.0387342910340784
2022-06-05 04:41:00,0.393,-0.04173529411764709,-0.037465021155835
2022-06-05 04:42:00,0.4,-0.04203823529411766,-0.03609460519819035
2022-06-05 04:43:00,0.406,-0.04306764705882349,-0.03505094097014099
2022-06-05 04:44:00,0.408,-0.043117647058823545,-0.03398074746139255
2022-06-05 04:45:00,0.415,-0.04049411764705882,-0.0327922292262443
2022-06-05 04:46:00,0.421,-0.03895,-0.0318028940954197
2022-06-05 04:47:00,0.425,-0.03830294117647058,-0.030991569319560305
2022-06-05 04:48:00,0.425,-0.031258823529411735,-0.029448807554406313
2022-06-05 04:49:00,0.431,-0.026397058823529385,-0.027989658568431965
2022-06-05 04:50:00,0.43,-0.022961764705882348,-0.02651559102593415
2022-06-05 04:51:00,0.434,-0.019497058823529423,-0.024909047042940315
2022-06-05 04:52:00,0.432,-0.0169470588235294,-0.02328766366343949
2022-06-05 04:53:00,0.432,-0.01674117647058823,-0.021745999988649952
2022-06-05 04:54:00,0.432,-0.017029411764705883,-0.02022008456865127
2022-06-05 04:55:00,0.436,-0.018720588235294124,-0.018801631308275574
2022-06-05 04:56:00,0.433,-0.02205882352941177,-0.017599805012527017
2022-06-05 04:57:00,0.437,-0.0239294117647059,-0.016279234809944282
2022-06-05 04:58:00,0.443,-0.02534705882352941,-0.015055480491861596
2022-06-05 04:59:00,0.444,-0.02305294117647058,-0.013500042135386393
2022-06-05 05:00:00,0.449,-0.021014705882352956,-0.011991885840649308
2022-06-05 05:01:00,0.457,-0.01682058823529414,-0.010439578453796235
2022-06-05 05:02:00,0.462,-0.009729411764705886,-0.008577285153751411
2022-06-05 05:03:00,0.465,-0.0067000000000000046,-0.006895402319839525
2022-06-05 05:04:00,0.469,-0.0018882352941176385,-0.004943425510686099
2022-06-05 05:05:00,0.474,0.001244117647058833,-0.0030776439884306964
2022-06-05 05:06:00,0.475,0.004394117647058826,-0.0009619501374331443
2022-06-05 05:07:00,0.481,0.00843235294117646,0.0014198384496090094
2022-06-05 05:08:00,0.482,0.012344117647058811,0.003923882760017941
2022-06-05 05:09:00,0.484,0.01595882352941174,0.0065656302380000114
2022-06-05 05:10:00,0.491,0.019679411764705865,0.0093206969992072
2022-06-05 05:11:00,0.501,0.02396764705882351,0.012163439184277001
2022-06-05 05:12:00,0.503,0.026679411764705868,0.014871146970356137
2022-06-05 05:13:00,0.508,0.03078823529411764,0.017756182472274236
2022-06-05 05:14:00,0.517,0.03396764705882352,0.02061283754808925
2022-06-05 05:15:00,0.525,0.03807941176470586,0.023550404322063373
2022-06-05 05:16:00,0.53,0.041161764705882314,0.025687992331822833
2022-06-05 05:17:00,0.532,0.04064411764705876,0.028191240850470492
2022-06-05 05:18:00,0.538,0.04283529411764702,0.03095063785291026
2022-06-05 05:19:00,0.545,0.0439205882352941,0.03370925409550353
2022-06-05 05:20:00,0.543,0.04652352941176466,0.03664763332171475
2022-06-05 05:21:00,0.549,0.04817941176470581,0.03953276402927841
2022-06-05 05:22:00,0.552,0.050217647058823506,0.04240700592540946
2022-06-05 05:23:00,0.553,0.05321764705882351,0.04528386894388278
2022-06-05 05:24:00,0.554,0.05599999999999999,0.04813792262112222
2022-06-05 05:25:00,0.556,0.05762647058823529,0.050872143604043144
2022-06-05 05:26:00,0.561,0.06108823529411761,0.05380115371209465
2022-06-05 05:27:00,0.566,0.06547647058823527,0.056860738933426164
2022-06-05 05:28:00,0.567,0.06672941176470584,0.05962093760892283
2022-06-05 05:29:00,0.573,0.06851470588235292,0.062441296619030875
2022-06-05 05:30:00,0.573,0.07119999999999999,0.06551830602997541
2022-06-05 05:31:00,0.578,0.07152941176470586,0.06840382014639232
2022-06-05 05:32:00,0.58,0.07057941176470588,0.0710292157546181
2022-06-05 05:33:00,0.577,0.07090588235294115,0.07379382363192734
2022-06-05 05:34:00,0.58,0.07054411764705877,0.07640389682816294
2022-06-05 05:35:00,0.58,0.07025588235294114,0.07892256186824666
2022-06-05 05:36:00,0.578,0.07116764705882352,0.08146824677587994
2022-06-05 05:37:00,0.585,0.07324117647058818,0.08408100383408838
2022-06-05 05:38:00,0.587,0.07830588235294117,0.08705205298013227
2022-06-05 05:39:00,0.586,0.08111764705882354,0.08976849076333197
2022-06-05 05:40:00,0.591,0.08672647058823528,0.09262218891599852
2022-06-05 05:41:00,0.598,0.0915970588235294,0.09554401185081891
2022-06-05 05:42:00,0.602,0.09656764705882355,0.09867114674102455
2022-06-05 05:43:00,0.603,0.10013823529411764,0.10154982223771336
2022-06-05 05:44:00,0.61,0.10324411764705882,0.10447312652492138
2022-06-05 05:45:00,0.613,0.10252058823529409,0.10708990240501907
2022-06-05 05:46:00,0.617,0.10064411764705883,0.10956581387242927
2022-06-05 05:47:00,0.617,0.09850294117647054,0.11182864412687336
2022-06-05 05:48:00,0.622,0.09596470588235292,0.11400040083652827
2022-06-05 05:49:00,0.628,0.09404117647058823,0.11608625304984299
2022-06-05 05:50:00,0.633,0.09603823529411763,0.1183604008365283
2022-06-05 05:51:00,0.638,0.09885588235294109,0.12063764377831979
2022-06-05 05:52:00,0.642,0.10416764705882348,0.12307279888462863
2022-06-05 05:53:00,0.65,0.11179999999999995,0.1258718508191006
2022-06-05 05:54:00,0.654,0.12283235294117648,0.12900143604043207
2022-06-05 05:54:00,0.654,0.13218529411764707,0.1321535413035899
